Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Cote d'Ivoire,CIV,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,40.6821396250043,40.4648538305392,40.2330758534607,39.9863747080145,39.7345893688908,39.4731892398546,39.2054772663622,38.9318253649397,38.6552483035222,..
Cote d'Ivoire,CIV,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.2548562189067,19.3223722582353,19.3810765469722,19.4305785103388,19.4755110268896,19.5171234414599,19.5560841640461,19.5928309924403,19.6287488538239,..
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,20532950,21028655,21547188,22087505,22647683,23226143,23822714,24437469,25069229,..
Cote d'Ivoire,CIV,Rural population (% of total population),SP.RUR.TOTL.ZS,52.67,52.249,51.828,51.407,50.986,50.556,50.119,49.674,49.221,..
Cote d'Ivoire,CIV,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.54031356605921,1.58298196954982,1.62691128959124,1.66105401255461,1.68222252497644,1.67514767668071,1.66795277093859,1.65595271336413,1.63623051396933,..
Cote d'Ivoire,CIV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.33,47.751,48.172,48.593,49.014,49.444,49.881,50.326,50.779,..
Cote d'Ivoire,CIV,Urban population growth (annual %),SP.URB.GROW,3.22590859427982,3.27108030446278,3.31371856869899,3.34683019102155,3.36719680984821,3.3955709760875,3.41604654224623,3.43597733893111,3.44846173720778,..
Cote d'Ivoire,CIV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,14.3255146586256,10.9316199099345,14.3904685399922,14.5426974485359,13.9736401625078,15.4480282917722,15.7065650315498,16.1832133095476,..,..
Cote d'Ivoire,CIV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.336444148996392,-6.64111818873445,8.04235248886403,6.2257068872,6.10311564011174,6.1320680300342,5.26791082713056,4.99270908561252,4.72569209854963,..
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,1211.93033804477,1207.00143371363,1243.34459676571,1415.4693846297,1559.38650354563,1426.45786352384,1481.65223087732,1557.18281424798,1715.53133212649,..
Cote d'Ivoire,CIV,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.129595707627493,0.13814951277874,0.156999137272292,0.162880000097081,0.151875703925253,..,..,..,..,..
Croatia,HRV,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,26.2104243743426,26.759673767894,27.342881230936,27.9142144927454,28.4726604471884,29.0665740201154,29.7419891242639,30.5500887836638,31.4339175886788,..
Croatia,HRV,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.0496561103866,23.1154367839514,22.8827446128068,22.474010549148,22.124734933115,21.9608613829869,21.8815437573849,22.0294835750222,22.3114209695047,..
Croatia,HRV,Age dependency ratio (% of working-age population),SP.POP.DPND,49.2600804847292,49.8751105518454,50.2256258437428,50.3882250418934,50.5973953803035,51.0274354031023,51.6235328816487,52.579572358686,53.7453385581835,..
Croatia,HRV,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,58.1347126871928,..,..,..,..,..,..,..,..,..
Croatia,HRV,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,57.5129301257952,..,..,..,..,..,..,..,..,..
Croatia,HRV,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,..,..,..,..,..,..,48,..,..,..
Croatia,HRV,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,99.7806991341871,99.7796052732656,..,..
Croatia,HRV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.4426182920476,15.423133111482,15.2322528712408,14.9440045568931,14.6913226892557,14.540971453438,14.4314905519695,14.4380264493861,14.5119400058464,..
Croatia,HRV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.9971454415439,66.7222106425102,66.5665319173403,66.4945594605806,66.4022096518586,66.2131450168373,65.9528270908012,65.5395821564065,65.0426269817306,..
Croatia,HRV,"Population ages 65 and above, total",SP.POP.65UP.TO,754287,764290,776747,789917,801330,809021,818827,825830,836096,..
Croatia,HRV,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.3638519701085,2.5817722525934,2.76231496417179,2.89732073417328,2.99169543578805,3.05885069556182,3.27774418319718,3.48295809966626,3.64181309123871,..
Croatia,HRV,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,5.26962319210076,5.60574319716865,5.93691156381992,6.26261370072631,6.57553259247288,6.87044959451077,7.12340493711303,7.33318280887849,7.48582734086672,..
Croatia,HRV,Population density (people per sq. km of land area),EN.POP.DNST,76.758881343817,76.4943173695497,76.2608649035025,76.0487669764117,75.7396175839886,75.1180128663331,74.5952287348106,73.7049857040743,73.0771979985704,..
Croatia,HRV,Population growth (annual %),SP.POP.GROW,-0.226821270818422,-0.345264228485821,-0.305655944795909,-0.278509062850129,-0.407343184777633,-0.824099163913538,-0.69838345731273,-1.20061016480925,-0.855405632614006,..
Croatia,HRV,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,29.058186863351,29.0556330195268,29.0329376114248,28.9944125594662,28.9847753428564,29.0888417620759,29.148831705641,29.3482762633661,29.4396105103464,..
Croatia,HRV,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,"Population, total",SP.POP.TOTL,4295427,4280622,4267558,4255689,4238389,4203604,4174349,4124531,4089400,..
Croatia,HRV,Rural population (% of total population),SP.RUR.TOTL.ZS,44.845,44.678,44.494,44.294,44.077,43.845,43.597,43.333,43.053,..
Croatia,HRV,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.600750996432703,-0.718356315936943,-0.718340098600139,-0.729001579910278,-0.898446561830242,-1.35186532914691,-1.26560503328934,-1.80800195701092,-1.50368176899447,..
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.155,55.322,55.506,55.706,55.923,56.155,56.403,56.667,56.947,..
Croatia,HRV,Urban population growth (annual %),SP.URB.GROW,0.0782445394894119,-0.042936131160119,0.0263886946453169,0.0811490889940271,-0.0185618451682002,-0.410081982186149,-0.257731226832978,-0.733638347773647,-0.362492009194312,..
Croatia,HRV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,19.7715256358869,19.2337441194089,19.7494198349578,20.3740848303987,19.9295997981547,20.8073354389409,21.4089826342724,21.5645760495773,..,..
Croatia,HRV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.27257847688537,0.0349420245760825,-1.93843205749161,-0.271151237906295,0.303881742845235,3.284810940819,4.20876677937825,4.38495908505845,3.51246071661235,..
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,13923.6370524478,14566.6297259084,13238.1179547554,13642.19778327,13600.1861816146,11782.9025486428,12360.47325706,13412.3419505426,14909.6931860854,..
Croatia,HRV,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.237643881443561,0.223088118839019,0.199487849541251,0.189439115327048,0.180119675266575,..,..,..,..,..
Cuba,CUB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.9874392877399,18.4302549580282,18.8523350492155,19.278418292203,19.7451054237974,20.2754265102318,20.8413295845834,21.4748959430776,22.1365160192804,..
Cuba,CUB,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,25.446782053767,25.112274837151,24.8205317750045,24.5580739429451,24.3122086531449,24.0692868022407,24.0062605248301,23.8409566560099,23.6306692043405,..
Cuba,CUB,Age dependency ratio (% of working-age population),SP.POP.DPND,43.434221341507,43.5425297951792,43.67286682422,43.8364922351481,44.0573140769423,44.3447133124725,44.8475901094135,45.3158525990875,45.7671852236209,..
Cuba,CUB,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,14.1818,..,..,..,..,..,..,..
Cuba,CUB,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,..,..,..,..,..,..,58,..,..,..
Cuba,CUB,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,4757,..,..,..,..,..,..,..
Cuba,CUB,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,85.15329,85.16416,85.17504,85.1858,85.1844957759358,85.1886358062414,85.1926570114297,85.1982075208693,..,..
Cuba,CUB,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.999999999981,99.999999999981,99.9999999999811,99.9999999999811,99.9999999999811,99.9999999999811,99.9999999999812,99.9999999999811,..,..
Cuba,CUB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.7410814628261,17.4946565579788,17.2757309517617,17.0736089151528,16.8767595444341,16.6748655007103,16.5734606405023,16.4062997442336,16.2112389922363,..
Cuba,CUB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.7183692041712,69.6657666670137,69.6025638565656,69.5233854451625,69.4168182554659,69.2786023853353,69.0380873435303,68.8156204984913,68.6025495906116,..
Cuba,CUB,"Population ages 65 and above, total",SP.POP.65UP.TO,1407781,1442741,1477124,1512224,1549772,1590739,1630947,1675725,1721834,..
Cuba,CUB,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.52409817433786,2.59945126632912,2.65657646247595,2.70068738123813,2.7388694502954,2.77665141486384,2.87768136322717,2.96973738122577,3.05465809699798,..
Cuba,CUB,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,3.35814923748918,3.44494616198473,3.51414790604843,3.57618998525819,3.64320481472664,3.72390722389064,3.84604864165208,3.96779068184124,4.09119837835906,..
Cuba,CUB,Population density (people per sq. km of land area),EN.POP.DNST,105.466290868095,105.150241012994,105.751116374129,108.25868355402,108.699307825418,108.871188233032,108.970476831379,109.010373005191,108.999596231494,..
Cuba,CUB,Population growth (annual %),SP.POP.GROW,-0.00781203339475694,0.0964986076887392,0.181659230180108,0.227322222587879,0.214098396486186,0.157999771554047,0.0911566712386982,0.036605210309197,-0.00988649624040443,..
Cuba,CUB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,24.9233048300251,24.7837661260095,24.6239550450261,24.4689106991956,24.3879074834666,24.3870333419688,24.4028536831979,24.427753249912,24.4599356510304,..
Cuba,CUB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.0905048285063,19.0064227213222,18.9065195382008,18.7987293844038,18.7447896868656,18.7526540248328,18.7731145770191,18.803750756553,18.843199826991,..
Cuba,CUB,"Population, total",SP.POP.TOTL,11225832,11236670,11257101,11282720,11306902,11324781,11335109,11339259,11338138,..
Cuba,CUB,Rural population (% of total population),SP.RUR.TOTL.ZS,23.403,23.311,23.219,23.173,23.139,23.104,23.07,23.023,22.963,..
Cuba,CUB,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.400160385185015,-0.297375966803639,-0.213790356762083,0.0290341221828559,0.0672548592514392,0.00661216282749539,-0.0560834821324025,-0.167328569398147,-0.270836715255673,..
Cuba,CUB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.597,76.689,76.781,76.827,76.861,76.896,76.93,76.977,77.037,..
Cuba,CUB,Urban population growth (annual %),SP.URB.GROW,0.112371427454829,0.216531960496153,0.301553968953938,0.287208288701742,0.25834789672754,0.203530155088965,0.135353787731068,0.0976805253062112,0.068028841812254,..
Cuba,CUB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.39835137746303,2.70314589675964,2.82793408625007,2.51429970385982,0.831466816994265,4.27326022419349,0.422178217262115,1.77179380101539,2.2585896849249,..
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,5730.35477459488,6139.71932965905,6497.32111313561,6837.71289192677,7133.34209494342,7694.0119195241,8060.79588647979,8541.2106734664,8821.81889125004,..
Cuba,CUB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.6891717676199,20.2501101365693,20.9267325153741,21.7295647347974,22.6267969871581,23.6010610286517,24.3746972779231,25.136707219109,25.8959346751721,..
Curacao,CUW,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,31.2614834891535,30.7681525091113,30.6595169987342,30.7133513042099,30.6790694015615,30.4626396988551,30.2935193257774,29.8878274924267,29.3087879758819,..
Curacao,CUW,Age dependency ratio (% of working-age population),SP.POP.DPND,50.9506552567734,51.0182626456806,51.5862495141083,52.4429160390074,53.3058663887196,54.0637007275068,54.6682166037005,55.0245347115357,55.2047226510539,..
Curacao,CUW,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,20.7095554721433,20.3735679348718,20.2258149944774,20.1474546219881,20.0117407935766,19.7726576038337,19.5862205995579,19.2793693710377,18.8839461266221,..
Curacao,CUW,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.2468496970347,66.2173784591143,65.9688535496748,65.5981733994923,65.2289454747447,64.9083185796418,64.6542731540124,64.5061328296203,64.4311590640975,..
Curacao,CUW,"Population ages 65 and above, total",SP.POP.65UP.TO,19396,20225,20996,21926,23011,24201,25162,25972,26671,..
Curacao,CUW,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.35010940919037,2.41671081077212,2.47870960464723,2.54435562487814,2.62813357037527,2.73244937253349,2.86364498388014,2.99196489858545,3.10931455876645,..
Curacao,CUW,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,3.28629182271386,3.38580194513837,3.47606332252527,3.56420032006025,3.65781229984512,3.76707188953925,3.9251200807034,4.08612451104497,4.25024420163104,..
Curacao,CUW,Population density (people per sq. km of land area),EN.POP.DNST,334.916666666667,339.709459459459,342.540540540541,346.445945945946,351.146396396396,355.810810810811,359.603603603604,360.754504504505,..,..
Curacao,CUW,Population growth (annual %),SP.POP.GROW,1.26551415533004,1.42089766276671,0.829929595036991,1.13367890654299,1.34764139563651,1.31959390251523,1.06031644056836,0.319536038312865,-0.203734790367624,..
Curacao,CUW,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Population, total",SP.POP.TOTL,148703,150831,152088,153822,155909,157980,159664,160175,159849,..
Curacao,CUW,Rural population (% of total population),SP.RUR.TOTL.ZS,10.095,10.225,10.346,10.456,10.557,10.648,10.728,10.797,10.855,..
Curacao,CUW,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.5570629162485,2.69451801379944,2.00924691056013,2.19374585186575,2.30474510269033,2.18151134783145,1.80853799756023,0.958668702239061,0.334815298633487,..
Curacao,CUW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,89.905,89.775,89.654,89.544,89.443,89.352,89.272,89.203,89.145,..
Curacao,CUW,Urban population growth (annual %),SP.URB.GROW,1.12152395404942,1.27686610304306,0.694728326126186,1.01062186510087,1.23527841727163,1.21737163135625,0.970775319854354,0.242453239827214,-0.269116912835956,..
Curacao,CUW,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.17626926774395,-0.806884969267244,-0.964264113308545,-1.91243196872605,-2.46219547578986,-1.0358839857313,-2.03087910494627,-2.05324118036592,-1.96660723942433,..
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,20146.3864122001,20587.397358013,20462.7179539813,20258.0096948833,19951.3279030441,19555.3658492891,19457.5315232205,19567.8924351055,..
Curacao,CUW,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,1.40033018020676,1.20574057318793,1.35018510020729,..,..,..,..,..
Cyprus,CYP,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.1388187674924,16.4987321625899,16.8969463935726,17.3348646073756,17.7966696939189,18.2620142895491,18.7473677657046,19.2340086266093,19.7416199511892,..
Cyprus,CYP,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,25.2121957447782,24.9098307999633,24.6179875023065,24.3781057545427,24.1948104599164,24.0432878465289,24.102781958834,24.139192492006,24.1575786762046,..
Cyprus,CYP,Age dependency ratio (% of working-age population),SP.POP.DPND,41.3510145122706,41.4085629625532,41.5149338958792,41.7129703619184,41.9914801538353,42.305302136078,42.8501497245386,43.3732011186153,43.8991986273938,..
Cyprus,CYP,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,24.88777,25.96552,25.54672,26.61514,..,..,..
Cyprus,CYP,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,..,..,..,..,..,..,28,..,..,..
Cyprus,CYP,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,3057,..,..,..,..,..
Cyprus,CYP,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..,..
Cyprus,CYP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.836586339173,17.615503812566,17.3960350505618,17.2024520354657,17.0396212742507,16.8955671261903,16.8727733259727,16.836628300265,16.787847956511,..
Cyprus,CYP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,70.745866483554,70.7170753347386,70.6639202287837,70.5651710952157,70.4267607406154,70.2714505355366,70.0034268027247,69.7480159840227,69.4930902700408,..
Cyprus,CYP,"Population ages 65 and above, total",SP.POP.65UP.TO,127033,131239,135525,139922,144423,148989,153573,158258,163156,..
Cyprus,CYP,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.00366462556382,2.06018262855433,2.09831298600242,2.13202053147489,2.16725943472297,2.20297732178639,2.29544562565056,2.3820127304839,2.46615404008572,..
Cyprus,CYP,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,3.04199915624691,3.13694032963074,3.21658264488259,3.29387949886463,3.37494614540047,3.46122789824566,3.56854897382391,3.67149069651387,3.77612163819838,..
Cyprus,CYP,Population density (people per sq. km of land area),EN.POP.DNST,120.412554112554,121.735173160173,122.840476190476,123.795021645022,124.706168831169,125.647727272727,126.643614718615,127.670995670996,128.708333333333,..
Cyprus,CYP,Population growth (annual %),SP.POP.GROW,1.31444719324219,1.09241760447132,0.903859855349229,0.774057448341904,0.733317427984668,0.752185522592108,0.789478236253939,0.807965016101293,0.809225398288843,..
Cyprus,CYP,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Population, total",SP.POP.TOTL,1112612,1124833,1135046,1143866,1152285,1160985,1170187,1179680,1189265,..
Cyprus,CYP,Rural population (% of total population),SP.RUR.TOTL.ZS,32.449,32.594,32.739,32.863,32.969,33.054,33.119,33.164,33.19,..
Cyprus,CYP,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.75899763723654,1.53838827899565,1.34783700919052,1.1521012717342,1.05530705260253,1.00963472667616,0.985868330891762,0.943787236932213,0.887598613543349,..
Cyprus,CYP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.551,67.406,67.261,67.137,67.031,66.946,66.881,66.836,66.81,..
Cyprus,CYP,Urban population growth (annual %),SP.URB.GROW,1.10160265485776,0.877480981072549,0.688466805660201,0.589527631369353,0.575327244509677,0.625316227314642,0.692369930738689,0.740638513954122,0.77031383453709,..
Cyprus,CYP,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,23.1149201951533,23.2141207864472,23.4002992781616,23.6027106912727,24.8481606605313,24.0181325485439,23.5109950409244,24.0482689956973,..,..
Cyprus,CYP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.28042962912113,-2.12588676550578,-4.34671215019054,-5.58007036190139,-0.219240256042653,2.5444893465441,4.33253543801553,3.5016365059666,2.74515567885148,..
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,30818.4799259532,32233.6433858793,28984.9445491789,27942.3012696028,27407.1528617811,23217.4841507892,24019.1378679236,25760.7627043417,28159.3016999455,..
Cyprus,CYP,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.278058074047901,0.261966865020973,0.251593077519696,0.22717777223107,0.236671926077988,..,..,..,..,..
Czech Republic,CZE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,21.9576768425009,22.8169751674246,23.7777833500778,24.8127993231288,25.8681604525198,26.9020080809748,27.9476778874427,28.9504808072671,29.8817085141749,..
Czech Republic,CZE,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,20.2528734258883,20.6246436538822,21.0362898181403,21.5031578742291,22.0267981045339,22.5953018755669,22.9450545558715,23.4469098153729,23.9821503533135,..
Czech Republic,CZE,Age dependency ratio (% of working-age population),SP.POP.DPND,42.2105502683892,43.4416188213068,44.8140731682181,46.3159571973579,47.8949585570537,49.4973099565417,50.8927324433142,52.39739062264,53.8638588674884,..
Czech Republic,CZE,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,18.82673,19.3418,20.07845,..,..,..
Czech Republic,CZE,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,..,..,..,..,..,..,40,..,..,..
Czech Republic,CZE,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.9684096538509,99.9685195195117,99.9434717498816,99.9272010224121,99.9178608517105,99.8282838822608,99.674855479732,99.6772126159304,..,..
Czech Republic,CZE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.2414695253214,14.3784276313567,14.5264099576488,14.6963883265655,14.8935408835412,15.114187309465,15.2062034548539,15.3853751430547,15.5866055197434,..
Czech Republic,CZE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,70.3182683311508,69.714769777023,69.0540655097633,68.3452457948225,67.6155601472481,66.8908352361486,66.2722456851995,65.6179183338762,64.9925175870224,..
Czech Republic,CZE,"Population ages 65 and above, total",SP.POP.65UP.TO,1617276,1669592,1725821,1783049,1840978,1897761,1957049,2012594,2063603,..
Czech Republic,CZE,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.34894371399025,2.47174964343836,2.57890597032525,2.66047554676188,2.70083644174687,2.69505738167549,2.77399728187507,2.81518688306513,2.83741960028193,..
Czech Republic,CZE,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,4.88428886646369,5.02828332650754,5.14856650171353,5.24251501676039,5.29398805030594,5.29523904895956,5.35983639481917,5.36737081802479,5.34618323660414,..
Czech Republic,CZE,Population density (people per sq. km of land area),EN.POP.DNST,135.608622475401,135.889280165717,136.097177262722,136.159958559959,136.30337995338,136.589288952208,136.834136234136,137.198109298109,137.602887852888,..
Czech Republic,CZE,Population growth (annual %),SP.POP.GROW,0.29136167418042,0.206747667335417,0.139925655740972,0.0331699460503076,0.105277581527518,0.196588748472653,0.192048415842684,0.265642663548985,0.294597801117122,..
Czech Republic,CZE,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,16.0761806061205,16.150868794654,16.2187065343711,16.2859415695226,16.3416093976104,16.3827564277278,16.4248969274408,16.452115777536,16.4719593241246,..
Czech Republic,CZE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.7766060331799,11.820013323059,11.8716061645253,11.9359666556087,11.9921271954264,12.0375582954732,12.0837959662823,12.1210959939546,12.1549884501673,..
Czech Republic,CZE,"Population, total",SP.POP.TOTL,10474410,10496088,10510785,10514272,10525347,10546059,10566332,10594438,10625695,..
Czech Republic,CZE,Rural population (% of total population),SP.RUR.TOTL.ZS,26.745,26.815,26.803,26.71,26.616,26.523,26.43,26.325,26.208,..
Czech Republic,CZE,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.549702005509898,0.468135387787898,0.0951749906530097,-0.314421842774336,-0.247282197986171,-0.153432423483049,-0.159182460645656,-0.132433549977897,-0.150849507808845,..
